carat,price
0.97,3977
0.51,1624
0.41,705
1.1,4682
1.1,5082
0.42,921
0.5,1034
0.36,1368
0.31,907
0.34,893
0.73,2519
0.52,2217
0.31,872
0.52,2553
1.68,11147
0.51,1800
1.2,6639
1.62,11217
0.3,710
0.31,924
0.23,472
0.55,1715
0.53,1636
0.91,4444
1.78,18128
0.76,3075
0.27,407
1.04,6564
0.31,625
1.7,9901
1.02,5553
1.28,6458
1.05,7373
1.24,11376
0.25,575
2,17724
1.74,8731
0.37,894
0.9,4064
2.02,12915
0.9,3468
0.34,739
0.5,2148
1.38,5487
0.51,1678
1.21,5948
0.94,4661
1.22,11111
2.13,13996
1.01,4008
2.01,12048
1.44,6096
0.7,956
0.28,646
0.5,1431
1,3811
1.12,10769
0.46,1950
0.38,666
0.32,648
0.32,576
0.73,3005
0.54,1247
0.56,1358
1.01,7409
1.08,8405
0.5,1197
0.38,955
0.34,829
0.42,773
1.52,11075
0.41,539
1.34,9233
0.45,706
1.01,7769
0.9,3121
0.37,896
0.4,857
0.32,702
0.6,2485
0.73,3785
0.9,4580
0.33,946
0.31,840
0.31,921
1.4,13730
0.71,2062
1.16,4131
0.32,756
0.34,495
1.17,4423
2.36,16707
1.01,4969
0.3,789
0.7,2310
0.52,1822
0.31,891
1.06,7900
0.79,3806
2,11036
0.9,2817
0.62,1378
2.2,14408
0.3,764
1.01,4672
0.31,802
1.53,10446
2.01,15773
0.5,1654
1.16,9075
0.47,782
0.39,694
0.9,3666
0.39,875
0.71,2858
1.04,10804
0.3,957
0.53,1094
0.7,2475
1.98,15083
1,6377
1.55,8056
0.77,3303
0.41,1367
0.35,748
0.3,609
1.01,5620
0.54,2168
1.21,10295
0.77,2856
0.7,2487
0.37,811
0.73,2485
0.61,1382
0.36,501
0.7,2187
0.71,3199
0.7,2016
2.51,18020
0.31,489
1.5,8870
0.35,1063
1.01,4320
0.37,921
1.23,8085
0.27,470
1.52,10609
0.91,3781
0.33,557
1.22,10100
0.58,1453
1.53,11982
0.31,828
0.4,882
0.31,435
0.37,746
0.3,945
1.02,6366
0.8,2606
0.5,1433
0.3,499
0.24,499
1.21,5028
1.53,8943
0.34,765
1.02,4684
0.3,694
1.22,5297
1.51,14165
1.02,4884
0.31,516
1,8638
1.7,15941
0.3,670
0.24,554
1.03,4764
0.71,1960
1.51,8794
1.54,14650
1.8,9399
1.21,10685
0.6,1875
1.58,9775
0.51,885
0.32,758
0.24,521
0.34,1272
0.35,827
0.74,3180
0.23,586
0.76,3640
0.35,984
0.4,855
0.71,2817
0.5,1433
0.8,3251
0.58,2192
0.3,776
0.72,2685
0.42,773
0.3,565
0.31,625
0.34,967
0.34,805
0.25,740
1.54,12978
1.03,7677
0.74,3312
1.09,5889
0.54,1452
0.34,584
0.5,1449
1.01,5700
0.33,539
0.99,5671
1,4781
1.21,6505
1.2,6303
0.3,863
1.5,7644
0.38,1040
0.3,605
0.84,4869
1.36,11946
1.07,6828
1.5,5412
1.18,5182
0.4,1263
1.52,11066
0.66,2851
0.33,742
0.58,2067
0.51,1842
1.54,6261
0.51,1080
1.1,7509
0.54,1950
1.26,9243
1.1,7658
0.76,2599
1.72,13622
0.24,678
0.3,495
0.38,827
2.03,18757
0.26,554
0.51,1154
0.74,3389
0.9,3016
0.41,719
0.23,530
0.3,500
0.51,1343
0.3,776
0.33,743
1.52,12764
0.26,430
0.56,1633
0.3,491
0.3,641
1.02,4662
1.05,6586
0.91,4209
0.51,1877
0.7,3054
0.77,2975
0.76,2613
1,3568
0.32,936
0.91,3669
0.5,1190
0.33,666
0.38,1060
0.3,658
0.5,1559
2.5,12071
0.3,766
1.01,7179
0.9,1939
1.1,3573
0.4,1059
0.41,847
0.7,2509
0.51,1656
0.32,809
1.24,9569
0.4,1053
0.36,852
0.28,448
1.76,10896
0.72,1814
0.34,803
0.7,2818
0.7,3419
1,5718
1.01,3484
1.03,9254
2.01,15528
1.09,4965
0.4,1043
1.04,10130
0.32,576
1.14,7667
1.21,7562
1.51,15118
1.8,10107
1.21,9397
0.26,565
1.55,10499
0.75,3712
0.92,4274
1,7453
0.3,447
0.55,1665
1,5005
0.31,571
1.2,7983
1.64,14107
1,1932
1.51,6819
0.54,1957
0.52,1447
1.51,15303
0.36,810
1.01,6618
2.04,17049
0.41,876
0.32,972
0.53,1727
1,5000
1.5,11155
0.5,1176
0.37,649
0.71,2450
1.18,8411
1.02,4284
0.34,417
0.24,485
1.19,6198
0.4,1333
1.01,3792
0.35,829
0.36,600
0.91,3963
0.3,670
0.34,835
1.54,10164
0.91,3180
1,7096
1.03,6793
0.9,3368
0.37,454
0.51,1330
1.04,5290
0.3,526
0.51,1716
1.09,4584
0.23,434
0.51,1438
0.2,367
0.31,663
0.54,1804
1.5,10019
0.7,2278
0.64,1688
0.4,798
0.33,666
2.4,18541
0.42,773
0.53,1800
0.32,576
0.23,404
0.7,2777
0.36,439
0.62,2243
1,4077
0.77,3345
0.29,444
1.12,9126
0.42,1031
0.3,422
0.26,769
1.2,3830
0.7,2535
0.3,495
1.5,11189
0.91,3961
0.43,1220
0.36,631
0.42,1087
1.09,6419
0.31,680
1.53,9332
0.38,1064
0.59,1437
0.31,571
0.32,529
1.05,7879
0.35,767
0.32,403
1.19,6086
1.51,7695
0.3,665
2.34,12961
0.73,2393
0.63,1640
0.68,3143
0.5,2070
0.37,616
0.9,3464
0.23,402
1,3920
1.02,5569
0.9,3615
0.4,751
0.32,756
1.07,6076
0.23,688
0.46,1245
0.58,1636
0.53,2247
0.52,1778
0.72,1866
0.9,4484
0.7,1087
0.43,1238
0.39,944
0.41,969
0.42,992
0.91,3403
0.4,687
1,5863
0.9,3625
0.9,4201
1.2,7661
2.01,16778
1.02,8637
1.02,6479
0.7,992
1.06,8643
0.51,1687
0.7,2375
1.11,6065
0.9,4740
0.5,827
0.68,2040
0.59,1886
0.56,1773
0.31,544
1.39,7848
2.04,14184
0.35,644
1.5,10478
0.3,1013
1.16,5695
0.76,3121
0.76,2425
1.24,6994
0.3,526
1.53,13714
0.5,1714
0.36,663
0.34,447
0.72,2474
1.02,4398
1.21,4669
0.32,773
0.55,1718
0.82,3652
1.01,4308
0.32,816
0.3,684
0.7,4244
0.35,984
0.57,1728
0.3,684
0.51,1961
0.81,3624
0.4,737
1.07,4494
2.2,16996
0.72,2877
0.3,735
0.73,2397
1.56,11047
0.58,1262
0.31,921
0.73,2467
1.01,4118
1.01,6499
0.54,1709
1.82,10701
0.4,1125
1.2,6666
0.4,1080
0.81,3404
1.51,11088
0.63,2554
1.3,5824
0.64,1859
0.31,732
0.3,499
2,15851
0.3,658
0.91,4211
0.42,737
0.79,2904
0.7,3536
0.43,1250
0.32,561
0.55,1698
0.34,805
1.51,7235
0.72,2170
0.34,566
0.54,935
0.35,665
1.22,11880
0.73,3033
1.19,5236
1.01,7465
0.5,1610
0.41,692
1.03,4441
0.42,700
0.54,1637
0.23,485
0.31,716
0.39,902
1.01,3003
0.3,658
0.55,1272
1.01,6288
1.23,10342
0.7,2239
0.32,1044
0.81,2926
0.38,992
1,5030
0.45,923
0.51,1640
0.31,1046
1.13,4537
0.3,599
1.22,6776
1.11,4028
0.4,877
0.7,2699
2.54,17339
0.32,936
0.34,447
0.3,814
0.5,1624
0.37,971
0.32,702
0.73,3014
0.32,898
2,10833
0.33,579
1.31,6137
0.6,1772
0.8,2708
0.66,2079
0.87,3166
0.33,965
1.2,6485
0.3,658
0.9,3580
1.09,5305
1.21,8001
0.4,917
0.74,2956
1.02,4746
1.29,6935
0.4,737
1.01,3971
0.62,1271
0.3,473
0.7,3524
0.64,1140
1.5,16793
1.54,13284
0.33,741
0.32,837
1.17,5949
0.77,2594
0.39,790
0.5,1806
1.04,9281
1.08,6562
1.01,6346
0.3,605
0.31,988
0.3,621
1.06,6663
1.2,4274
0.6,3001
1.13,5829
1.51,5647
0.23,530
1.58,4459
1,4022
1.12,4641
0.64,1411
1.08,4152
1.01,5684
0.3,709
1.1,3745
0.28,707
0.34,626
0.32,427
0.33,743
0.73,3077
0.37,1041
0.51,1271
1.13,4611
0.7,2384
1.07,5698
1.13,8192
0.51,1877
1.75,17036
0.35,1116
1.01,5854
0.38,812
0.34,803
0.35,1063
1.5,8820
1.01,6509
2.1,11818
1.5,6523
1.2,5578
0.34,612
0.57,2274
0.37,1056
1.5,8736
0.32,596
1.06,3842
1.01,5204
0.31,707
1.51,14165
1.2,7018
1.01,6446
0.7,2107
2.44,17472
0.4,704
2.27,15783
0.4,1238
0.9,4152
0.31,942
0.41,1295
0.37,876
0.75,2801
0.82,3460
0.31,625
1.1,4962
0.7,2369
1.13,4766
3.51,18701
0.93,4858
0.71,4380
0.9,3950
0.56,1915
1.51,5074
0.55,2314
2.04,14775
0.38,1069
0.38,983
1,5082
1.01,5882
0.51,1601
1.01,4836
2.01,14167
2,15072
0.52,1872
0.71,2915
0.72,2333
0.3,601
1.11,4883
0.78,3601
0.6,2061
1.15,5646
0.71,2221
0.31,802
0.8,3312
0.41,1099
2.01,16733
0.54,3194
0.53,1721
1.09,7520
0.3,776
0.53,1813
0.4,598
0.31,593
1.32,9715
0.72,1907
0.38,645
0.34,765
2.1,13753
0.95,3181
0.5,1250
1.51,10401
0.9,3950
0.39,865
0.43,1318
0.62,1818
0.42,898
0.2,367
1.01,4489
0.7,2757
0.3,878
0.38,1257
1.05,11417
0.9,3878
0.4,1125
0.46,1073
0.5,1077
1.01,4378
0.41,1064
1.5,13653
0.51,1656
0.42,625
0.36,600
1.01,4176
0.55,2133
0.3,911
1.71,10309
0.9,3878
0.54,1163
0.3,844
0.32,561
0.79,1809
0.5,1569
1.02,6626
0.42,1235
0.58,1641
0.33,1040
1.22,6403
0.41,1130
0.57,1851
0.3,684
0.25,633
0.31,680
0.5,1436
1.09,5950
1.52,7990
0.97,4020
0.35,709
1.5,13372
0.64,1831
1.01,5273
0.31,625
0.7,1940
1.06,4516
0.73,2583
0.33,743
0.28,642
0.3,857
0.4,1053
0.36,1094
0.54,1593
1.01,4751
1.01,4362
0.47,1447
0.26,635
1.02,3745
0.32,972
0.38,740
0.91,4141
0.7,2936
0.25,404
0.3,844
1.13,9796
0.57,1121
1.37,6343
0.91,4284
0.35,780
0.5,1791
0.35,1116
0.7,3008
1.01,4242
1.01,4116
1.11,4120
0.32,864
0.6,1554
0.24,362
0.31,625
1.04,7852
0.54,1765
1.11,4177
1.01,8922
0.42,884
0.78,2515
0.34,686
0.52,1947
0.91,3816
0.38,812
0.71,2707
0.72,2139
1.27,5008
0.9,4381
0.55,1062
0.8,3930
0.38,944
1.31,9331
0.72,2903
1.04,4892
0.9,3267
0.31,959
0.7,2161
0.33,974
1.59,7345
0.29,815
0.37,757
0.71,2860
1.01,7465
0.51,1574
0.3,608
0.5,2008
0.32,716
0.35,721
0.31,595
0.7,3261
0.33,666
0.31,661
0.34,1084
1.53,9424
1.03,4885
0.59,1202
0.71,2492
0.7,2573
1.19,6944
0.75,2248
0.7,3053
1.23,5768
1.05,3886
0.43,1264
1.01,3676
0.42,807
1.7,10091
1.24,8457
0.32,918
0.71,2777
0.51,956
1.17,5366
0.72,2396
1.04,3203
1.18,6440
1.25,7924
1.06,5983
0.7,1697
1.15,4405
2.08,18128
0.31,698
0.34,596
0.39,451
1.06,4591
0.72,2961
0.52,1173
0.6,1449
0.42,760
0.31,544
0.71,2572
0.91,5431
1,6190
0.51,1220
0.56,4632
1.5,11189
0.31,653
0.6,1385
0.57,1718
0.53,1813
0.56,1405
0.24,554
0.41,824
0.65,1881
0.4,1168
0.73,3720
2,15446
1,4200
0.4,891
1.01,3499
0.32,802
1.04,6286
0.32,524
1.02,4718
1.02,3713
0.4,877
0.72,3126
0.86,3756
1.19,5622
0.4,764
1.13,8353
0.72,3495
0.52,1815
0.8,2723
1.14,5469
0.9,3332
2.06,13948
0.31,640
1.51,8828
2.01,15528
0.42,773
0.4,666
0.35,887
0.76,2770
0.65,3025
1.09,7813
0.37,616
0.5,1286
1.01,5923
1,4882
0.71,2162
1,4510
2.01,15134
1.13,5526
2.01,15140
0.34,650
1.7,9330
0.3,545
1.1,7074
1.18,6159
0.6,1378
0.9,4191
0.34,689
0.52,1092
0.3,710
0.23,485
1.07,5108
0.38,1069
0.7,2540
1.05,6174
1.01,4538
1.05,6063
1.1,5729
0.76,2631
0.9,5000
0.9,3800
0.3,776
1.01,10283
0.72,2364
0.72,3849
0.24,478
1.5,8108
0.5,1666
0.85,1334
0.41,1192
0.92,4562
1.2,5484
1.01,5430
0.82,4130
0.33,1052
0.53,2290
0.26,769
1.32,4373
0.71,2508
0.3,1114
1.5,10744
1,4777
1.6,10646
0.3,763
0.42,1031
0.9,4685
0.5,1114
0.71,2306
2.48,17448
0.96,2539
0.43,948
0.7,2657
1.54,7848
2.1,11946
0.5,1119
0.83,3198
0.33,521
0.38,703
0.53,2372
0.33,694
1.08,7683
0.61,1971
0.36,631
1.54,10702
1,6267
2.19,15907
0.4,877
1.2,5551
0.71,2343
0.31,628
0.6,806
0.92,3713
0.43,905
1.21,10232
2.13,16931
0.43,968
0.8,2862
0.31,912
1.38,15968
0.34,2287
0.71,2458
0.38,963
0.3,491
0.43,754
1.23,6439
1.02,11028
1.21,5218
1.51,7441
0.31,571
0.9,3838
0.4,1239
1.2,6210
1.28,6580
0.27,760
1.2,12253
0.7,2048
1.16,5034
1.51,7418
1.98,14581
1.7,11519
0.38,1400
1.01,4581
1.14,8346
0.37,1179
0.73,1049
0.4,798
1.15,10757
0.32,421
0.77,3428
0.73,2762
1.18,9260
2.01,16956
0.9,3615
0.76,2726
1.01,5433
0.42,992
0.56,2441
0.62,1595
1.36,15247
0.9,3709
0.73,2001
0.3,507
0.9,2889
1.23,4477
1.03,5078
1.71,12342
1.19,7916
1.01,3717
0.33,668
0.47,1178
0.4,870
0.43,848
0.33,1114
0.3,790
0.7,2737
0.4,1017
1.03,11677
0.3,515
1.12,7587
0.5,1626
0.9,5218
1.51,7637
1.28,5223
1.01,4298
0.73,2327
1.25,7227
0.9,2964
0.54,1801
0.39,952
1.03,7137
0.91,3848
1.01,5756
1.24,9738
0.41,1007
1.27,8705
1.2,8602
1.02,7465
0.73,3011
1.51,7848
1.01,8912
0.7,2686
0.81,3266
0.38,1092
0.9,3484
0.3,631
0.35,829
0.36,851
0.32,900
0.39,1053
0.9,3689
1.02,4712
0.74,1963
0.81,3852
0.72,3283
0.39,958
0.9,4309
0.42,992
0.72,2868
0.53,1268
0.3,675
2.05,15067
1.16,6768
1.02,4685
0.46,1778
0.33,633
1,6160
1.25,6419
1.12,4014
1.06,5783
0.4,882
0.29,504
0.54,1627
0.54,1378
1.06,4120
1.01,6399
0.3,789
0.7,1134
0.9,2753
0.4,807
0.7,2877
0.59,1419
0.42,1389
0.52,1659
0.71,2333
0.45,1262
0.37,454
1.18,4294
0.9,1786
0.71,3281
1.27,5953
0.5,1580
0.87,3664
0.31,462
0.32,1080
0.9,3697
0.52,1577
1.2,5975
1,5387
0.59,1229
1.04,6765
1.56,11943
0.74,4336
0.36,1013
1.01,3792
0.79,3377
0.3,789
0.71,2061
0.3,776
1.22,5985
0.34,967
0.33,832
0.71,3222
0.91,4313
0.7,2562
1.06,8776
0.43,905
1.29,6588
0.31,468
0.64,2060
1.04,5447
0.38,929
1.52,7491
1.61,15426
0.51,1926
1.01,6499
1.01,4791
0.42,1221
0.52,1088
2.6,17027
0.43,1207
0.5,1094
1.13,4689
0.53,1769
0.31,684
0.77,2528
0.74,2352
0.29,541
0.3,911
1,9492
0.36,589
0.31,625
1.07,7858
0.95,4426
0.41,1230
1.01,3482
0.53,1615
1.18,4553
2.03,16309
2.4,15920
1.11,3655
0.7,3585
0.34,620
0.52,2362
0.46,1838
1,4333
2.01,16003
0.27,603
0.93,3019
1.05,6070
0.41,1150
0.77,2107
0.9,4419
1.44,4387
0.7,1715
0.41,719
1.05,6279
1.01,4785
1.41,11269
0.97,4063
0.57,1751
1,5775
0.31,942
0.4,1080
0.32,550
0.29,563
0.52,2314
0.3,741
1.28,11580
1.26,7230
1.2,3951
0.74,2463
0.27,397
0.42,992
0.7,2150
2.28,16369
2.28,16954
1.47,11113
0.39,1009
0.76,2601
0.32,708
1.01,5939
0.39,926
1.24,5451
0.54,1667
1.03,5105
1.2,5510
0.42,723
0.43,792
0.5,1845
0.78,3671
0.4,917
0.96,3269
0.7,4000
0.71,2788
0.32,432
0.35,882
0.76,4039
0.7,2294
0.55,2789
1.51,13771
0.25,575
0.4,708
1.51,8918
1.51,8981
0.43,1422
0.26,434
0.44,891
0.7,2355
1.2,6969
0.9,3804
0.9,3473
1.53,9716
0.31,687
0.7,1767
0.31,680
0.72,3427
1.13,3883
0.5,1635
0.7,1636
0.31,593
0.44,1073
0.9,3568
0.5,1559
0.38,1112
1.01,5759
0.72,3614
0.32,972
1.01,4412
0.8,3793
0.8,4362
0.7,1982
1.35,9471
0.31,412
0.38,969
1.57,13713
0.31,628
0.4,758
0.26,597
0.35,541
0.52,1793
0.3,878
1.64,14236
0.71,4007
2,5667
0.3,540
1.59,16599
0.56,1578
0.72,2573
0.42,1235
1.03,6662
1.01,5999
1.1,5056
1.11,4578
0.56,1659
0.3,709
1.15,6793
0.35,744
0.35,829
0.5,1603
1.59,7695
1.06,3932
0.4,1080
1.06,5393
1.01,3054
0.71,1902
1.03,7391
0.41,1745
0.3,693
1.7,10337
1.02,3027
0.33,743
0.35,979
1.07,6355
0.91,4823
0.91,4510
0.74,2553
2,11600
1,6720
0.57,1741
0.38,833
0.32,1008
0.54,1637
0.4,974
0.74,2699
0.7,3348
0.57,2039
0.35,827
0.9,4116
1.2,9139
0.5,1628
1.22,6012
0.34,765
0.41,1115
2.52,13846
0.92,3625
0.9,3556
0.7,3345
1,4368
0.71,2516
0.7,2176
0.3,710
0.3,422
0.39,834
0.63,6549
1.75,17172
0.42,921
1.11,4670
1.58,10920
0.33,810
0.41,738
0.73,2581
0.56,1679
1.01,9089
0.53,1766
0.3,895
0.56,2298
0.55,1617
0.37,666
1.12,4215
0.54,1985
0.55,1786
1.21,9370
0.52,1872
1.62,9526
0.72,2337
1.15,5125
1.41,6754
0.23,478
1.09,6970
0.33,743
0.71,2400
0.27,432
0.52,1427
1.23,5315
0.28,487
0.3,567
1.21,5871
0.3,776
1.45,11667
0.4,952
0.71,3670
0.32,571
2.01,12182
0.3,499
0.52,1249
0.7,2352
0.51,1574
0.32,561
0.31,558
0.32,936
1.01,5345
0.32,648
1.04,6290
0.33,781
1.03,4035
0.32,718
1.01,9463
0.9,3407
0.38,889
1.01,4327
0.8,2772
0.41,719
0.41,1079
0.7,2231
1.51,9471
0.25,388
0.42,810
0.5,1695
0.52,2188
0.59,2018
0.9,2143
0.23,505
0.5,1181
0.55,2277
1.02,3755
0.9,3121
1.14,6500
0.91,3485
1.21,10335
0.7,2421
0.82,2629
0.57,1608
0.51,1882
0.44,1090
0.57,1257
0.34,1084
0.7,2737
1.52,11637
0.33,666
0.41,683
0.47,953
0.31,1046
0.3,545
0.29,1776
0.45,852
0.38,962
0.56,4293
1.33,6480
0.76,2206
0.32,645
2.01,17804
0.38,979
0.91,5530
1.08,6561
1.31,11136
0.33,579
1.5,9072
1.03,5800
0.24,552
0.33,1129
1.01,8668
1.53,13228
0.4,1084
0.35,1303
0.41,1061
0.78,2074
0.53,1607
1.65,14456
1.53,13926
0.5,1407
1.01,4751
0.8,3578
1.22,6969
1.26,4656
0.36,689
0.5,1838
0.3,475
0.91,3887
0.91,4105
0.54,1993
0.77,3031
0.71,2458
1.3,11130
1.04,4141
0.5,1257
1.01,3761
0.71,3406
1.12,12152
0.52,1911
1.54,13846
1,7822
1.01,4032
0.41,646
0.5,1066
0.56,1814
0.3,574
0.72,2498
0.41,1356
1.01,4836
0.35,588
0.52,1822
1.04,4695
0.4,619
0.45,1241
0.75,3260
0.31,544
0.8,2842
2,15451
1.75,16073
0.4,855
0.52,1815
0.24,485
0.57,1746
0.9,4516
0.9,3704
0.41,1184
1.04,5451
0.52,1111
0.5,1074
1.71,11246
0.35,620
0.4,882
0.28,787
1,5600
0.51,1304
0.31,677
0.4,1191
1.6,12871
0.71,2515
0.35,615
1.01,4242
0.56,2100
0.29,545
0.46,1070
0.41,1061
0.56,1698
0.41,648
1.12,3951
1.01,4642
1.14,4233
0.41,889
2.63,10437
0.33,955
0.56,1287
0.6,1773
0.31,942
0.92,3377
0.41,827
0.3,709
0.37,649
0.34,537
1.2,5116
1,3949
0.32,421
1,3136
0.51,2163
1.25,6440
0.31,651
1.09,5125
1.5,12576
0.34,668
0.39,665
0.61,2124
2.01,13691
0.26,597
0.83,2800
0.29,474
0.7,2394
1.67,8013
1.01,5973
0.35,1011
0.28,707
0.9,3418
1.16,4476
1,5197
0.53,1417
0.79,3075
1.02,11163
1.03,8612
1.1,4539
1.1,4472
0.5,1354
1.04,4193
2.1,11923
1.16,7175
1.36,6017
0.71,2964
0.33,692
0.4,1089
0.9,3770
0.72,2376
0.35,1672
0.8,3297
0.33,1052
0.53,1092
0.3,1026
0.57,1929
0.47,1270
1.08,6777
1.26,9071
0.3,779
0.33,868
0.33,928
1.08,5534
1.19,12912
0.42,1006
1,8374
1.21,8824
0.9,4052
0.7,2106
1.51,15226
0.23,493
0.41,1107
1.03,3692
1.17,3669
0.74,3498
0.91,4706
1.28,5984
0.7,2681
0.33,631
0.51,1562
0.41,961
0.61,1423
1.08,4488
0.9,3619
0.52,1621
0.51,1251
0.79,3318
0.37,909
1.24,10508
0.46,979
0.35,798
0.57,1608
0.71,2573
0.42,1103
1.05,4281
0.72,2993
0.52,1389
0.45,1197
0.34,765
1,8172
1.01,6606
1.62,10501
0.35,630
1.01,6368
1.2,6710
0.31,692
0.53,1607
1.66,10553
2,16580
1.03,6809
1.24,5809
0.75,2985
1.33,11409
0.23,530
0.59,2283
0.32,1095
0.7,2730
0.36,579
0.62,1410
0.26,547
0.41,961
0.33,643
0.55,1280
0.36,852
1.32,15802
0.58,1899
1.22,8014
2.13,13760
0.33,743
1.51,12644
0.34,626
1.52,12596
0.4,1163
0.51,983
0.33,841
0.51,1709
1.13,4535
1.24,4783
0.34,632
0.32,756
2.03,16642
0.42,1031
1,6037
0.9,4531
0.34,714
1,5390
0.28,642
0.31,489
0.43,670
0.42,851
1.01,3733
0.3,1097
0.8,3581
0.7,2478
0.31,907
0.31,489
0.4,1145
1.2,5318
0.72,2418
2.35,17999
1,4480
0.35,862
1.03,5005
0.34,417
0.3,776
0.36,780
0.28,642
1.01,6335
0.32,842
0.7,2726
0.72,2311
1.01,7821
0.3,605
0.3,774
0.7,2822
0.7,2394
1.59,10106
0.39,788
1.51,14205
0.38,1212
0.55,1881
0.56,1915
0.92,4561
0.55,2064
1.24,4444
1.23,5632
1.11,14584
0.35,472
0.54,2502
1.07,5077
0.61,1821
0.46,1083
0.3,658
0.71,2282
1.7,16955
1.23,4876
0.39,650
0.3,912
0.72,2144
1.51,6342
1.5,8893
0.38,746
1.32,8501
0.5,1094
0.32,972
2.55,14775
1.13,4481
2.01,17751
1.19,7277
0.37,487
0.57,1728
0.36,665
1.22,8783
0.31,698
0.51,2054
0.58,1758
0.42,970
0.52,1689
1.1,6844
2,10913
2.71,17146
0.7,3199
0.41,827
0.24,523
0.71,2450
0.5,1436
0.95,3918
0.41,711
0.54,1439
0.35,906
0.54,2109
0.43,1017
0.51,1580
0.9,5040
0.71,2103
0.31,698
0.7,2083
1.23,5304
1.11,5051
0.51,1004
1.5,9702
0.31,816
0.51,1744
0.71,2766
1.41,14853
0.7,2777
0.47,1795
0.51,1971
1.18,7216
0.71,2909
1.31,6686
0.36,888
0.75,1013
1.03,5974
0.9,3950
1.33,6152
1.7,9683
0.43,1048
1.56,8954
0.55,1990
0.3,826
0.9,3465
0.32,828
1.8,15105
0.82,2405
1.51,8243
0.97,2357
0.58,2046
1.05,10872
0.24,538
0.26,618
0.7,2043
0.64,1967
0.7,2812
0.54,1637
1.26,6332
0.24,608
2.14,13825
0.41,683
1.51,9474
0.51,1781
0.31,707
0.31,541
2.01,10772
1.24,5231
0.98,4470
0.31,489
0.47,1221
0.33,928
1,6328
0.71,2404
0.33,521
0.7,2107
1.01,4642
0.84,3453
1.06,4452
0.75,2268
0.59,2911
1,6223
0.25,633
0.52,1357
0.47,1780
0.39,816
0.73,2549
0.4,720
0.71,2630
1.1,4537
0.3,684
1.15,5306
1.12,8219
0.51,1800
1.1,6535
0.52,1547
0.5,1629
0.76,2789
1.23,10317
0.41,648
0.43,858
0.72,3048
0.51,1423
0.54,1708
1.28,11147
0.34,765
0.42,1326
0.38,998
1.5,11007
0.41,1079
0.41,638
1.2,11456
0.5,1436
1.27,7219
1.14,4737
0.33,427
1.05,4591
1.01,3832
1.01,4154
1.12,9440
0.71,3701
1.5,15338
0.76,2425
0.34,765
0.26,597
0.5,1220
1.16,5519
0.75,3024
0.43,1051
0.42,1076
0.32,756
0.5,2482
1.07,9361
1.13,4256
1.03,4586
1,4702
0.76,2533
0.54,2128
0.71,2950
0.55,1448
0.55,1975
0.6,2306
0.4,1570
0.3,491
1.28,6811
0.35,487
0.43,1148
0.53,2230
0.76,2026
0.37,671
0.32,657
1.02,4284
1.5,7434
1.52,9343
2.22,13553
2.43,16170
1.01,4044
0.32,814
0.34,689
1.22,6934
0.31,745
1.28,5676
0.7,1619
0.51,1971
0.33,456
0.9,4579
0.55,1975
0.38,1101
0.73,2581
0.7,1814
0.32,860
0.9,4136
0.54,1937
2.42,18615
1.4,8216
1.76,13867
1.01,5430
0.41,1076
0.93,3880
0.59,2551
1.1,5729
1.5,16171
1.5,8910
1.12,5863
1.01,4513
1.01,4672
0.51,1438
0.52,1450
0.73,3880
0.9,3105
0.53,1676
1.02,5598
0.31,1074
0.9,2823
0.7,2092
0.33,1114
0.42,1131
2.02,18398
0.31,625
0.54,1985
0.38,1117
1.05,4975
0.52,2116
0.31,713
0.5,1404
0.42,1048
0.3,895
0.59,1774
0.26,399
1.51,8245
0.23,402
0.3,526
0.57,1725
1.22,5944
0.46,1194
1.07,4491
1,5619
0.31,651
0.93,3937
1.06,3799
0.61,4241
0.47,782
0.33,579
0.71,2674
0.71,1758
1.7,8134
0.7,2558
0.7,2874
0.31,734
0.43,703
0.3,878
1.61,10098
0.32,645
0.31,548
1.01,6480
0.53,923
0.44,1040
0.36,631
0.41,711
0.71,3191
0.34,574
1.01,5759
1.5,9533
0.3,545
0.51,1420
0.7,2536
1.05,6174
1.14,5148
0.74,2277
1.23,4098
0.31,802
1.54,8254
0.5,1122
0.32,672
0.41,1367
0.83,2913
1.56,12156
1.52,10300
0.41,1151
0.5,1374
0.9,4400
0.41,1079
0.4,1035
1.38,6494
1,3920
0.9,4183
0.4,826
1.04,4941
0.32,454
0.57,1815
2.11,15486
0.43,919
0.72,2001
0.3,540
1.01,4986
0.3,394
0.21,386
0.7,3183
0.91,5411
0.51,1265
0.53,1329
0.26,491
1.02,5569
2.25,8442
0.31,544
0.73,3616
0.59,1265
1.7,12622
1,3850
1,5702
1.04,5674
0.52,2246
0.5,2210
0.31,987
1.01,3054
0.4,1059
1.01,4244
1.01,6825
1.03,9245
0.42,926
0.52,1226
1.51,8074
1.6,8870
0.38,666
1.51,11268
1.21,6505
1.2,6720
1,5592
0.58,1438
1.01,4166
1.22,6492
1.69,16583
2.03,13357
0.9,3211
0.9,3587
0.31,565
0.5,1746
0.7,2843
0.32,554
0.77,2763
1.02,7602
1.11,4969
0.44,1018
1.16,5072
0.9,3629
0.32,524
0.3,540
1.5,16023
0.3,351
1.5,14071
0.57,1397
1.2,5174
0.75,2497
1.22,3156
1.01,6439
0.3,1013
1.01,4912
0.31,897
1.2,8486
0.32,837
1,6048
1.57,11470
0.31,642
0.37,749
0.31,698
0.23,492
